,prod_lote,quant_lote,data_prod,target_data_prod,produto_prod_type,prodvol_target,codigo_prod_rfid,codigo_prod_qr,list_flag_prod
14571,LOTE0050,800,05-09-2022 08:26:41,800,MAXICAM 2,800,6592AB1E870CA6821A4A8FD7,ED1CBB3019437121MAXICAM2,Y
14572,LOTE0050,800,05-09-2022 08:26:42,800,MAXICAM 2,800,EEE9B94FED3FD35440CAD55E,CE0455472F90E2A9MAXICAM2,Y
14573,LOTE0050,800,05-09-2022 08:26:45,800,MAXICAM 2,800,089BB7E70734A47A3C9D5D42,4684A8E9CC4D35FFMAXICAM2,Y
14574,LOTE0050,800,05-09-2022 08:26:47,800,MAXICAM 2,800,4723BEB3AE923898260F1A71,37E5F2C9E9F7A61DMAXICAM2,Y
14575,LOTE0050,800,05-09-2022 08:26:48,800,MAXICAM 2,800,0242450F004CDE03DD86A3E0,EFE3F148A599026DMAXICAM2,Y
14576,LOTE0050,800,05-09-2022 08:26:50,800,MAXICAM 2,800,C0494402A411BBC9F72791F6,A78833070C392FE7MAXICAM2,Y
14577,LOTE0050,800,05-09-2022 08:26:51,800,MAXICAM 2,800,2AE6600319D77245A87775DC,C01BCF2A7F6D8781MAXICAM2,Y
14578,LOTE0050,800,05-09-2022 08:26:53,800,MAXICAM 2,800,1EE3E95D06348F93C3653537,6B883044EE99FBE5MAXICAM2,Y
14579,LOTE0050,800,05-09-2022 08:26:55,800,MAXICAM 2,800,5C230F97E6D32EAA568885C1,191F2E883DEA41F7MAXICAM2,Y
14580,LOTE0050,800,05-09-2022 08:26:56,800,MAXICAM 2,800,2DCCA22FB4CD128ADE234321,5D2841D2A9D54C9CMAXICAM2,Y
14581,LOTE0050,800,05-09-2022 08:26:57,800,MAXICAM 2,800,A554B6A0F94CBBBD3E3FABAA,C398ED4FA47F198FMAXICAM2,Y
14582,LOTE0050,800,05-09-2022 08:26:58,800,MAXICAM 2,800,62F70BD26741BAB172E15CB3,097B3B7EAE899F7BMAXICAM2,Y
14583,LOTE0050,800,05-09-2022 08:26:59,800,MAXICAM 2,800,67EEB618BA5D2FD1D347C030,F0533C24742AC24CMAXICAM2,Y
14584,LOTE0050,800,05-09-2022 08:27:00,800,MAXICAM 2,800,3CC0641334A2245C910232EF,37D3B6DC6C2CD0FBMAXICAM2,Y
14585,LOTE0050,800,05-09-2022 08:27:01,800,MAXICAM 2,800,A95EBB58723344F8A0EA7F29,AAD40A44F634D7E0MAXICAM2,Y
14586,LOTE0050,800,05-09-2022 08:27:03,800,MAXICAM 2,800,35E4FDFC954F810E51D3ACAD,F64AE56706E942C1MAXICAM2,Y
14587,LOTE0050,800,05-09-2022 08:27:04,800,MAXICAM 2,800,451A9FE1B8D91E477DC1D7AE,32BA65E3F001C47CMAXICAM2,Y
14588,LOTE0050,800,05-09-2022 08:27:07,800,MAXICAM 2,800,214D63EC2996ADC1E237943C,1DE33DC4E813F657MAXICAM2,Y
14589,LOTE0050,800,05-09-2022 08:27:08,800,MAXICAM 2,800,C6609FCF5CEDD0CF7EA27C22,3FE21500BE1C648CMAXICAM2,Y
14590,LOTE0050,800,05-09-2022 08:27:09,800,MAXICAM 2,800,16479F7750528E94DEC01678,906E14E01EB42BDAMAXICAM2,Y
14591,LOTE0050,800,05-09-2022 08:27:12,800,MAXICAM 2,800,6850DC824DB5AD7A617DC2C8,088EE3838B12E496MAXICAM2,Y
14592,LOTE0050,800,05-09-2022 08:27:13,800,MAXICAM 2,800,9AE2C0F9939655F1B9866A68,EE2271894B18D327MAXICAM2,Y
14593,LOTE0050,800,05-09-2022 08:27:15,800,MAXICAM 2,800,C621E04F970B06E62404C8F8,709ABA43A985FA5AMAXICAM2,Y
14594,LOTE0050,800,05-09-2022 08:27:16,800,MAXICAM 2,800,891DA2C29A2F176FA8462B85,9AFFD2B0F8976E51MAXICAM2,Y
14595,LOTE0050,800,05-09-2022 08:27:18,800,MAXICAM 2,800,3E5D10FE43A4B6E82DD6616B,2D106D44B9B6C8DAMAXICAM2,Y
14596,LOTE0050,800,05-09-2022 08:27:20,800,MAXICAM 2,800,0C3CDBD5877B67458B08C86B,1A30E52AD47A1C9CMAXICAM2,Y
14597,LOTE0050,800,05-09-2022 08:27:21,800,MAXICAM 2,800,FD6CD7E444A08CC53B1B7998,052700E80271D788MAXICAM2,Y
14598,LOTE0050,800,05-09-2022 08:27:24,800,MAXICAM 2,800,CBC8BD1EC8185865196EEC7D,72D9603EB16C2B4DMAXICAM2,Y
14599,LOTE0050,800,05-09-2022 08:27:25,800,MAXICAM 2,800,871169C235778DD9C85E943F,B47D2617AB0BD049MAXICAM2,Y
14600,LOTE0050,800,05-09-2022 08:27:26,800,MAXICAM 2,800,658681694063F9C976DD46E3,DE082E5384649CD6MAXICAM2,N
14601,LOTE0050,800,05-09-2022 08:27:27,800,MAXICAM 2,800,FF6E47AC893BDCEAF7F801EE,C9AB80E370E5B270MAXICAM2,Y
14602,LOTE0050,800,05-09-2022 08:27:28,800,MAXICAM 2,800,7FE822DAA242A995FE1BDBCE,A33DBD270443604DMAXICAM2,Y
14603,LOTE0050,800,05-09-2022 08:27:29,800,MAXICAM 2,800,4BA39AF4056E20C50F22C0C5,CE785FDC489393E0MAXICAM2,Y
14604,LOTE0050,800,05-09-2022 08:27:31,800,MAXICAM 2,800,7B858DD212A719A327AFC2C2,09D7FE4484D9415DMAXICAM2,Y
14605,LOTE0050,800,05-09-2022 08:27:32,800,MAXICAM 2,800,C13EB568ECD86D688444159E,0673A4D328920303MAXICAM2,Y
14606,LOTE0050,800,05-09-2022 08:27:34,800,MAXICAM 2,800,1F6BAAC7803144FDD7CB1361,B889A3EB9F8938ABMAXICAM2,Y
14607,LOTE0050,800,05-09-2022 08:27:36,800,MAXICAM 2,800,73DCED9B7B423A70E27FE741,C908B3A84DD73C58MAXICAM2,Y
14608,LOTE0050,800,05-09-2022 08:27:37,800,MAXICAM 2,800,C53F8A01E1B0249C9E9F4052,778DB375E650E2D5MAXICAM2,Y
14609,LOTE0050,800,05-09-2022 08:27:39,800,MAXICAM 2,800,B1D1BFA9F1174963F0FE1890,81AC71C41052188AMAXICAM2,Y
14610,LOTE0050,800,05-09-2022 08:27:41,800,MAXICAM 2,800,F32B290FD41978BEB3D01733,7569E739E510812CMAXICAM2,Y
14611,LOTE0050,800,05-09-2022 08:27:44,800,MAXICAM 2,800,35693FF5118A9ABE527278E2,F8FBFCE5BF37C26DMAXICAM2,Y
14612,LOTE0050,800,05-09-2022 08:27:46,800,MAXICAM 2,800,CD0F5FCCD3D3903FCA330128,68213E7277EAAC41MAXICAM2,Y
14613,LOTE0050,800,05-09-2022 08:27:49,800,MAXICAM 2,800,5332005A0A941726FC5FD2E4,D67B4440745F8BB8MAXICAM2,Y
14614,LOTE0050,800,05-09-2022 08:27:51,800,MAXICAM 2,800,413F4C68674B75F75E1E7C5C,746B73F857B8B2EEMAXICAM2,Y
14615,LOTE0050,800,05-09-2022 08:27:54,800,MAXICAM 2,800,491E933B337E21F3CE36151A,670D9651CB9847C4MAXICAM2,Y
14616,LOTE0050,800,05-09-2022 08:27:57,800,MAXICAM 2,800,2978043E9770DE0BAD55098D,391EA5034E482C1DMAXICAM2,Y
14617,LOTE0050,800,05-09-2022 08:27:58,800,MAXICAM 2,800,E7DF1E038126F833A49E0A7A,272EDE049227505DMAXICAM2,Y
14618,LOTE0050,800,05-09-2022 08:27:59,800,MAXICAM 2,800,AC005AC7217F44B1573BBC87,E764D3259D46D1EDMAXICAM2,Y
14619,LOTE0050,800,05-09-2022 08:28:02,800,MAXICAM 2,800,A326FB6B60ECD1A990806BBA,A7E35CB412DD5532MAXICAM2,Y
14620,LOTE0050,800,05-09-2022 08:28:03,800,MAXICAM 2,800,F7897E3364BFF2A6524CA029,F1129794CF9A0797MAXICAM2,Y
14621,LOTE0050,800,05-09-2022 08:28:06,800,MAXICAM 2,800,4BF640FC0A06CBE6FAE1B044,CE1CE9A57607981FMAXICAM2,Y
14622,LOTE0050,800,05-09-2022 08:28:08,800,MAXICAM 2,800,9A9D8C04DC26062E91D61EB9,081991C83D90A84EMAXICAM2,Y
14623,LOTE0050,800,05-09-2022 08:28:11,800,MAXICAM 2,800,B9CE18645FA9A3856383AF83,87BE98014802004DMAXICAM2,Y
14624,LOTE0050,800,05-09-2022 08:28:12,800,MAXICAM 2,800,79F9BA5481532B61B58DBD50,C61ECB0E4388644DMAXICAM2,Y
14625,LOTE0050,800,05-09-2022 08:28:15,800,MAXICAM 2,800,0610B641696CFFCA84CF42F9,36000506716B30EFMAXICAM2,Y
14626,LOTE0050,800,05-09-2022 08:28:18,800,MAXICAM 2,800,F8DA9208FD3A6F77D74DABB7,F84BCE20507177BBMAXICAM2,Y
14627,LOTE0050,800,05-09-2022 08:28:21,800,MAXICAM 2,800,EEAC148C61C76489B29AF874,658A45B54B7341F5MAXICAM2,Y
14628,LOTE0050,800,05-09-2022 08:28:24,800,MAXICAM 2,800,11A1DCC117BA850835A056F9,E3284DDB65698112MAXICAM2,Y
14629,LOTE0050,800,05-09-2022 08:28:25,800,MAXICAM 2,800,E0D359A1F425E777CA1BD67F,9223C285CE09D0C3MAXICAM2,Y
14630,LOTE0050,800,05-09-2022 08:28:27,800,MAXICAM 2,800,06DC579881BA9D0615457F2C,1C8B82D32292A9A1MAXICAM2,Y
14631,LOTE0050,800,05-09-2022 08:28:28,800,MAXICAM 2,800,8B89C59A9AC4678D4DFBF583,054E51712C59AA6DMAXICAM2,Y
14632,LOTE0050,800,05-09-2022 08:28:31,800,MAXICAM 2,800,7194733A7A5CF1749F899D49,94F18B37E7D23CC1MAXICAM2,Y
14633,LOTE0050,800,05-09-2022 08:28:32,800,MAXICAM 2,800,1E21F1B87395A6997A4B73D3,266B3DEBE2D78230MAXICAM2,Y
14634,LOTE0050,800,05-09-2022 08:28:34,800,MAXICAM 2,800,D25CA6F585B5A863242E3252,AC899947C2F938FBMAXICAM2,Y
14635,LOTE0050,800,05-09-2022 08:28:36,800,MAXICAM 2,800,67DD79A99B1F48587C7672CD,21873B9EF46E2776MAXICAM2,Y
14636,LOTE0050,800,05-09-2022 08:28:37,800,MAXICAM 2,800,518C69240393EDA3BAD55AB7,3259AC00A6BD8F13MAXICAM2,Y
14637,LOTE0050,800,05-09-2022 08:28:39,800,MAXICAM 2,800,5F1228057802A0FE7BE6E37D,F05464F42DC63125MAXICAM2,Y
14638,LOTE0050,800,05-09-2022 08:28:40,800,MAXICAM 2,800,50E426917B3475D90F8BEB18,091AAA7B47765CD8MAXICAM2,Y
14639,LOTE0050,800,05-09-2022 08:28:42,800,MAXICAM 2,800,A292DC8C1682DD37D78A6D0B,D8F4C905BDA94F6BMAXICAM2,Y
14640,LOTE0050,800,05-09-2022 08:28:43,800,MAXICAM 2,800,1A21D1AB298AA3C1728EE5FB,80C444D146EB957CMAXICAM2,Y
14641,LOTE0050,800,05-09-2022 08:28:44,800,MAXICAM 2,800,6C413A45816614E3E510C700,977B69DBDC3DE2C8MAXICAM2,Y
14642,LOTE0050,800,05-09-2022 08:28:45,800,MAXICAM 2,800,8575472D6AAF178B190C528C,FAA90D243B3BD69CMAXICAM2,Y
14643,LOTE0050,800,05-09-2022 08:28:48,800,MAXICAM 2,800,C183BE7B94EE1543D647D889,8C9B344A3E9C189CMAXICAM2,Y
14644,LOTE0050,800,05-09-2022 08:28:50,800,MAXICAM 2,800,BD5AF2A097A643BBDB792605,C5FCD71DD6890BC0MAXICAM2,Y
14645,LOTE0050,800,05-09-2022 08:28:52,800,MAXICAM 2,800,F405BABF4299D8FF1E408B17,89E940019F203CE6MAXICAM2,Y
14646,LOTE0050,800,05-09-2022 08:28:54,800,MAXICAM 2,800,F752687BC95AE1FFFB97B114,C9B33BAAB0F12E10MAXICAM2,Y
14647,LOTE0050,800,05-09-2022 08:28:57,800,MAXICAM 2,800,60B8B23F543B4C22D08E0864,215400251864B2BBMAXICAM2,Y
14648,LOTE0050,800,05-09-2022 08:28:58,800,MAXICAM 2,800,9807C2D9FC394661E00783EF,4B5F06CADF9A0EDEMAXICAM2,Y
14649,LOTE0050,800,05-09-2022 08:29:01,800,MAXICAM 2,800,996DF3ACCC10ECCA397824DD,AC5C154A316EF35BMAXICAM2,Y
14650,LOTE0050,800,05-09-2022 08:29:03,800,MAXICAM 2,800,C99A012700E7A252A40A0BFC,0F5D3697F5A4456CMAXICAM2,N
14651,LOTE0050,800,05-09-2022 08:29:04,800,MAXICAM 2,800,82CB6E914F037DCDEA2349F3,318B353E99450B7CMAXICAM2,Y
14652,LOTE0050,800,05-09-2022 08:29:05,800,MAXICAM 2,800,06105670506F1628EDF0E45F,19206CE0B7D5A166MAXICAM2,Y
14653,LOTE0050,800,05-09-2022 08:29:07,800,MAXICAM 2,800,610DA678F980EDD63F9E7E74,6F098C8A5588AF6BMAXICAM2,Y
14654,LOTE0050,800,05-09-2022 08:29:10,800,MAXICAM 2,800,0BD1778FA6471AF72D467536,A28AE2631E656C41MAXICAM2,Y
14655,LOTE0050,800,05-09-2022 08:29:11,800,MAXICAM 2,800,938ACA2469828198537D5856,2D7076A7713AFF72MAXICAM2,Y
14656,LOTE0050,800,05-09-2022 08:29:12,800,MAXICAM 2,800,52B652123189FF94270C1738,0330299CC3E40FD7MAXICAM2,Y
14657,LOTE0050,800,05-09-2022 08:29:15,800,MAXICAM 2,800,0E4D27C0C51ABC5907D41A0E,1C8C07F50A63E234MAXICAM2,Y
14658,LOTE0050,800,05-09-2022 08:29:18,800,MAXICAM 2,800,6152BC4A80E1F3906B36C1B4,624F8F7E8A66C92FMAXICAM2,Y
14659,LOTE0050,800,05-09-2022 08:29:20,800,MAXICAM 2,800,B52379E8A9B64C0E687657DE,9DA0BFD25F08F137MAXICAM2,Y
14660,LOTE0050,800,05-09-2022 08:29:23,800,MAXICAM 2,800,0EC5377FF39E83C91D1F6C28,37889B0DC6B37208MAXICAM2,Y
14661,LOTE0050,800,05-09-2022 08:29:24,800,MAXICAM 2,800,70890BACFACCA8828922432B,79868D65157B398DMAXICAM2,Y
14662,LOTE0050,800,05-09-2022 08:29:25,800,MAXICAM 2,800,91988EF4948BCB0BBB75520B,7904FDFB0294A7C5MAXICAM2,Y
14663,LOTE0050,800,05-09-2022 08:29:28,800,MAXICAM 2,800,5000905D3D040E457D3CDDE8,04B8237AE35FAC9FMAXICAM2,Y
14664,LOTE0050,800,05-09-2022 08:29:29,800,MAXICAM 2,800,D2FAAAC551352ED9E0A484C7,9FAE07BD6155F72AMAXICAM2,Y
14665,LOTE0050,800,05-09-2022 08:29:31,800,MAXICAM 2,800,FD2B714A724EAF6E3B87867D,C163248B90CE7658MAXICAM2,Y
14666,LOTE0050,800,05-09-2022 08:29:34,800,MAXICAM 2,800,EDB3E82E5CE4FDA8965CD418,24F7A99FD353B507MAXICAM2,Y
14667,LOTE0050,800,05-09-2022 08:29:35,800,MAXICAM 2,800,3A1AA6D6337D6C97461EDB07,005ECDE3B587146BMAXICAM2,Y
14668,LOTE0050,800,05-09-2022 08:29:37,800,MAXICAM 2,800,A0DD230C81CEEA1158E682D0,2D13E6829919BDDFMAXICAM2,Y
14669,LOTE0050,800,05-09-2022 08:29:40,800,MAXICAM 2,800,5AE03A9F76F2161801552CB8,B1AABC554AB666DAMAXICAM2,Y
14670,LOTE0050,800,05-09-2022 08:29:42,800,MAXICAM 2,800,76950FD27BE30838C7E94C7D,EA999978161498A3MAXICAM2,Y
14671,LOTE0050,800,05-09-2022 08:29:45,800,MAXICAM 2,800,7B753C84A36ADF25676F62E3,96FDB4F1B8F9E743MAXICAM2,Y
14672,LOTE0050,800,05-09-2022 08:29:48,800,MAXICAM 2,800,281933D23822E3D5E67EFD62,919EE8FF31E65EABMAXICAM2,Y
14673,LOTE0050,800,05-09-2022 08:29:49,800,MAXICAM 2,800,EA6AF8305CD67A79B7C6EF5E,B489496A6D03C8A9MAXICAM2,Y
14674,LOTE0050,800,05-09-2022 08:29:52,800,MAXICAM 2,800,5112854E944D269BD6367D16,6D3C647EF6EDBE99MAXICAM2,Y
14675,LOTE0050,800,05-09-2022 08:29:55,800,MAXICAM 2,800,39DD029CF88892C42789FD33,9996B02FB1385ECFMAXICAM2,Y
14676,LOTE0050,800,05-09-2022 08:29:58,800,MAXICAM 2,800,9A541C5F290616E3D025C62B,AFF67B7D4CFC96CBMAXICAM2,Y
14677,LOTE0050,800,05-09-2022 08:29:59,800,MAXICAM 2,800,BCDF0667A7B6EEA5D36E1F30,42DF1850916C7DF7MAXICAM2,Y
14678,LOTE0050,800,05-09-2022 08:30:00,800,MAXICAM 2,800,D2CCA92162A1384BF3C42CAE,E4638CBD0711268DMAXICAM2,Y
14679,LOTE0050,800,05-09-2022 08:30:03,800,MAXICAM 2,800,74A4F6DDBECE56B578CE01E7,CBA70901A903F709MAXICAM2,Y
14680,LOTE0050,800,05-09-2022 08:30:04,800,MAXICAM 2,800,630C1381996A170EA11D1979,802527870A36F226MAXICAM2,Y
14681,LOTE0050,800,05-09-2022 08:30:06,800,MAXICAM 2,800,C29904A18629286B0D7D6D9A,C5D7C23CA701A1F9MAXICAM2,Y
14682,LOTE0050,800,05-09-2022 08:30:08,800,MAXICAM 2,800,4805DC82B1F198472F2704E8,DE1740C250468529MAXICAM2,Y
14683,LOTE0050,800,05-09-2022 08:30:10,800,MAXICAM 2,800,86830FAF219ACF5D6C4B5022,7AEBA3A8BB106AF8MAXICAM2,Y
14684,LOTE0050,800,05-09-2022 08:30:11,800,MAXICAM 2,800,057804D11E6ED82C8E2B9B24,3493F1C2F637ADF0MAXICAM2,Y
14685,LOTE0050,800,05-09-2022 08:30:13,800,MAXICAM 2,800,88B006635732EF622354ADF1,2053A0BC72BD7B1EMAXICAM2,Y
14686,LOTE0050,800,05-09-2022 08:30:14,800,MAXICAM 2,800,054CE9C67F776D861895E878,8BCC4B828ECCAB91MAXICAM2,Y
14687,LOTE0050,800,05-09-2022 08:30:15,800,MAXICAM 2,800,6AD77357F42D1B5238744FA2,A33FF0FA2D3EE157MAXICAM2,Y
14688,LOTE0050,800,05-09-2022 08:30:18,800,MAXICAM 2,800,5A7CF141D7E47C3BB11A82E4,F0C8C0C6D1662C24MAXICAM2,Y
14689,LOTE0050,800,05-09-2022 08:30:21,800,MAXICAM 2,800,6F483165E644D18E3E11428D,C41689FA68349B15MAXICAM2,Y
14690,LOTE0050,800,05-09-2022 08:30:22,800,MAXICAM 2,800,888384F0B0B07EAB84B13253,59200EE57BDC52E2MAXICAM2,Y
14691,LOTE0050,800,05-09-2022 08:30:23,800,MAXICAM 2,800,E01B9CDBBDB7719CD8EB61C8,6C7FD5F8623998E5MAXICAM2,Y
14692,LOTE0050,800,05-09-2022 08:30:25,800,MAXICAM 2,800,62F1FA755808F1841A43368E,50F483880928EFD2MAXICAM2,Y
14693,LOTE0050,800,05-09-2022 08:30:26,800,MAXICAM 2,800,87711FA4C886B6DA39F0294F,188DD33088750653MAXICAM2,Y
14694,LOTE0050,800,05-09-2022 08:30:29,800,MAXICAM 2,800,B51CC48504285ABB7B212411,A1469EE56BE465C2MAXICAM2,Y
14695,LOTE0050,800,05-09-2022 08:30:31,800,MAXICAM 2,800,8E05AA9F6AE92CEA527A5355,0DDDF55F3E6C5DDDMAXICAM2,Y
14696,LOTE0050,800,05-09-2022 08:30:32,800,MAXICAM 2,800,6B0D5E0B68308D0701C59F04,F9F531EE2B2B736AMAXICAM2,Y
14697,LOTE0050,800,05-09-2022 08:30:34,800,MAXICAM 2,800,EEA5C08019DEC09B10EA05A7,A9941CB8A2E65BB5MAXICAM2,Y
14698,LOTE0050,800,05-09-2022 08:30:35,800,MAXICAM 2,800,52CF84B4149F428F2B1DD61C,FB3F19E18477C2ABMAXICAM2,Y
14699,LOTE0050,800,05-09-2022 08:30:37,800,MAXICAM 2,800,8F360125D793087A07407774,0EBC39E29A81E75EMAXICAM2,Y
14700,LOTE0050,800,05-09-2022 08:30:40,800,MAXICAM 2,800,AB43AFF8C661556EE2814BA2,A69FB816BBEDDD0EMAXICAM2,N
14701,LOTE0050,800,05-09-2022 08:30:42,800,MAXICAM 2,800,DCADA68A24FB0FFEAF5A646E,6376BDC3D4B2F2E2MAXICAM2,Y
14702,LOTE0050,800,05-09-2022 08:30:44,800,MAXICAM 2,800,E7D9BEF7D5AFD2676C3854E4,2F0A629835F8A437MAXICAM2,Y
14703,LOTE0050,800,05-09-2022 08:30:45,800,MAXICAM 2,800,2A17E54C777820E182F50F11,12C5BFA692CCCD4BMAXICAM2,Y
14704,LOTE0050,800,05-09-2022 08:30:47,800,MAXICAM 2,800,B2E4F18A12A64D2D1AC68F5D,5C8CDC047EC37F9AMAXICAM2,Y
14705,LOTE0050,800,05-09-2022 08:30:48,800,MAXICAM 2,800,1A60BE0444A65D4CBCAF50FF,D39E0D88CD2E572AMAXICAM2,Y
14706,LOTE0050,800,05-09-2022 08:30:50,800,MAXICAM 2,800,EE1CAD2FB4A7DF6EF67AD890,F282AED35FEA6A4DMAXICAM2,Y
14707,LOTE0050,800,05-09-2022 08:30:52,800,MAXICAM 2,800,C7CEA57FC82C4BAEBB6AF0D4,7081011E1A96292AMAXICAM2,Y
14708,LOTE0050,800,05-09-2022 08:30:53,800,MAXICAM 2,800,50799B4AB3BCDE72E428B004,CD9925F4C07C278AMAXICAM2,Y
14709,LOTE0050,800,05-09-2022 08:30:56,800,MAXICAM 2,800,E140AF1501F5D755B16EBA16,68D7162C003BE7B8MAXICAM2,Y
14710,LOTE0050,800,05-09-2022 08:30:58,800,MAXICAM 2,800,F2019BE4731766902AB6CDFC,DD72D1630C78F8DAMAXICAM2,Y
14711,LOTE0050,800,05-09-2022 08:30:59,800,MAXICAM 2,800,55CC9DB86DBF0D049B899CF6,0BF39D7EAA7DB2E5MAXICAM2,Y
14712,LOTE0050,800,05-09-2022 08:31:02,800,MAXICAM 2,800,67FC73BCE6FFB913BCEB63D6,DC0CE2F8F5F7BFBEMAXICAM2,Y
14713,LOTE0050,800,05-09-2022 08:31:03,800,MAXICAM 2,800,12F5EADC975107D583CC9143,43CA8378C8FFF9C5MAXICAM2,Y
14714,LOTE0050,800,05-09-2022 08:31:06,800,MAXICAM 2,800,253789CC4C2DACD6C57838C8,09D7E8EAB4F8AF21MAXICAM2,Y
14715,LOTE0050,800,05-09-2022 08:31:09,800,MAXICAM 2,800,86A28271DC4CC0EABB85BB53,2438A142B121B6C7MAXICAM2,Y
14716,LOTE0050,800,05-09-2022 08:31:12,800,MAXICAM 2,800,ADB153A123CCFBA33D6FA1A6,5982491356A436F5MAXICAM2,Y
14717,LOTE0050,800,05-09-2022 08:31:15,800,MAXICAM 2,800,3AF4C809978070F05C2B19DE,3748D8CF20967AA2MAXICAM2,Y
14718,LOTE0050,800,05-09-2022 08:31:17,800,MAXICAM 2,800,A8A825323231C6C4AEA3AAAA,E5A45C83757D6AA9MAXICAM2,Y
14719,LOTE0050,800,05-09-2022 08:31:18,800,MAXICAM 2,800,B9DE63B9CA0F0679AB977921,C74FB232664FFE02MAXICAM2,Y
14720,LOTE0050,800,05-09-2022 08:31:20,800,MAXICAM 2,800,C74CC6D0AE80ACBD0449FA9C,C66B843B0CC94171MAXICAM2,Y
14721,LOTE0050,800,05-09-2022 08:31:22,800,MAXICAM 2,800,82DAE57E4D4213D6A8E1E324,D3B8191CC76E70A8MAXICAM2,Y
14722,LOTE0050,800,05-09-2022 08:31:23,800,MAXICAM 2,800,49FD4E8B3D74F81C36A04532,B40FC47F6B7959F7MAXICAM2,Y
14723,LOTE0050,800,05-09-2022 08:31:26,800,MAXICAM 2,800,51B0D4904529554F1577A1AE,30E34A6C5AE81AFBMAXICAM2,Y
14724,LOTE0050,800,05-09-2022 08:31:29,800,MAXICAM 2,800,E054E54743CAA282E8977421,9ACA4355DBDB5EE6MAXICAM2,Y
14725,LOTE0050,800,05-09-2022 08:31:31,800,MAXICAM 2,800,83D68CE3F09F6E6C35A097E1,34875CA6F031AA0DMAXICAM2,Y
14726,LOTE0050,800,05-09-2022 08:31:33,800,MAXICAM 2,800,024BC05C0981A2580C79D034,5BDF17D499817EFAMAXICAM2,Y
14727,LOTE0050,800,05-09-2022 08:31:36,800,MAXICAM 2,800,082ED71FB09BCF3D08FD21BF,BA437A65650A69A8MAXICAM2,Y
14728,LOTE0050,800,05-09-2022 08:31:38,800,MAXICAM 2,800,740C546096AB300CAB89F2DB,06742A114FECE624MAXICAM2,Y
14729,LOTE0050,800,05-09-2022 08:31:40,800,MAXICAM 2,800,B4694CE2FC46A23D7BCE4DB9,E4CDE24E7E73E2A7MAXICAM2,Y
14730,LOTE0050,800,05-09-2022 08:31:41,800,MAXICAM 2,800,A2CC84DF2D508B8A85E453A8,889F2124B1012F37MAXICAM2,Y
14731,LOTE0050,800,05-09-2022 08:31:44,800,MAXICAM 2,800,C4D732DDC9A3F1255DBE047D,D95E0996DD3CDB01MAXICAM2,Y
14732,LOTE0050,800,05-09-2022 08:31:45,800,MAXICAM 2,800,784667A90DB79DC8077411C5,FF95610CC7ACC459MAXICAM2,Y
14733,LOTE0050,800,05-09-2022 08:31:46,800,MAXICAM 2,800,AC5AD0B4325B87D922DB74BA,2E008F4B1B088C64MAXICAM2,Y
14734,LOTE0050,800,05-09-2022 08:31:49,800,MAXICAM 2,800,1F397383F11E0F6ECAD142D3,7BE68BFF58260167MAXICAM2,Y
14735,LOTE0050,800,05-09-2022 08:31:50,800,MAXICAM 2,800,1DC19438D2D228932A9E7D42,0C414A836CB5A3EDMAXICAM2,Y
14736,LOTE0050,800,05-09-2022 08:31:53,800,MAXICAM 2,800,4278E8A8DC91A160C88105C1,A9F49FE8C876F4F6MAXICAM2,Y
14737,LOTE0050,800,05-09-2022 08:31:56,800,MAXICAM 2,800,C7A15F595F1E06955EDF66B7,E8A6249A98191DF9MAXICAM2,Y
14738,LOTE0050,800,05-09-2022 08:31:59,800,MAXICAM 2,800,99547D8AA1D793E5457F26A8,12339E263EFFBE4AMAXICAM2,Y
14739,LOTE0050,800,05-09-2022 08:32:00,800,MAXICAM 2,800,321C06E5E2ECE8555B13CC19,9A4065FDDD6F2984MAXICAM2,Y
14740,LOTE0050,800,05-09-2022 08:32:01,800,MAXICAM 2,800,38042AFFA824A64CC5331EBD,62CE8ACC62E71C19MAXICAM2,Y
14741,LOTE0050,800,05-09-2022 08:32:04,800,MAXICAM 2,800,640C3C1D3A8B5954300E7E85,43296D8A8974F912MAXICAM2,Y
14742,LOTE0050,800,05-09-2022 08:32:05,800,MAXICAM 2,800,556F085B57E5EDC30BB1E307,1A217B547B2CADD1MAXICAM2,Y
14743,LOTE0050,800,05-09-2022 08:32:08,800,MAXICAM 2,800,897CC005FAFC6DBF1B147034,EE5665784B7072A1MAXICAM2,Y
14744,LOTE0050,800,05-09-2022 08:32:10,800,MAXICAM 2,800,D8DC2120697ED64F496301B8,A94DA13077881ACAMAXICAM2,Y
14745,LOTE0050,800,05-09-2022 08:32:11,800,MAXICAM 2,800,986EC024FD7B9665A77244E1,236584092224E118MAXICAM2,Y
14746,LOTE0050,800,05-09-2022 08:32:13,800,MAXICAM 2,800,5925C1F5BE652EB6FC550D56,520CC17C80601C36MAXICAM2,Y
14747,LOTE0050,800,05-09-2022 08:32:16,800,MAXICAM 2,800,6723FF943943B90E6C5C028B,C984530FAB564969MAXICAM2,Y
14748,LOTE0050,800,05-09-2022 08:32:17,800,MAXICAM 2,800,D2F5FD5413D149A2665E1313,572ED338CE768B85MAXICAM2,Y
14749,LOTE0050,800,05-09-2022 08:32:18,800,MAXICAM 2,800,23ED3DBC65B0921C736A5142,E52DCCBC830CE7FFMAXICAM2,Y
